HC_prices,RB_prices,RB_HC_spread,z_score_2d,z_score_3d,z_score_5d,z_score_8d,z_score_13d,z_score_21d,z_score_34d,z_score_55d,z_score_89d,z_score_144d,z_score_233d,z_score_377d,HIST_VOL_2_RB_prices,HIST_VOL_2_HC_prices,HIST_VOL_3_RB_prices,HIST_VOL_3_HC_prices,HIST_VOL_5_RB_prices,HIST_VOL_5_HC_prices,HIST_VOL_8_RB_prices,HIST_VOL_8_HC_prices,HIST_VOL_13_RB_prices,HIST_VOL_13_HC_prices,HIST_VOL_21_RB_prices,HIST_VOL_21_HC_prices,HIST_VOL_34_RB_prices,HIST_VOL_34_HC_prices,HIST_VOL_55_RB_prices,HIST_VOL_55_HC_prices,HIST_VOL_89_RB_prices,HIST_VOL_89_HC_prices,HIST_VOL_144_RB_prices,HIST_VOL_144_HC_prices,HIST_VOL_233_RB_prices,HIST_VOL_233_HC_prices,HIST_VOL_377_RB_prices,HIST_VOL_377_HC_prices
230.5,474.0,243.5,0.7071067811865475,0.27735009811261574,-0.4473689589215292,-0.8974571840441198,-1.101084163973851,-1.101084163973851,-1.101084163973851,-1.101084163973851,-1.101084163973851,-1.101084163973851,-1.101084163973851,-1.101084163973851,0.3404730466515209,0.012219682996085517,0.2421738213774598,0.2105955394078418,0.25202529004913765,0.588799071396132,0.3167660019934331,0.5344049173744903,0.3032201737679894,0.5030561501561513,0.3032201737679894,0.5030561501561513,0.3032201737679894,0.5030561501561513,0.3032201737679894,0.5030561501561513,0.3032201737679894,0.5030561501561513,0.3032201737679894,0.5030561501561513,0.3032201737679894,0.5030561501561513,0.3032201737679894,0.5030561501561513
256.0,480.25,224.25,-0.7071067811865476,-1.0946757377580065,-1.5584796654081376,-1.712306359543818,-2.228886716610714,-2.228886716610714,-2.228886716610714,-2.228886716610714,-2.228886716610714,-2.228886716610714,-2.228886716610714,-2.228886716610714,0.18929856506800852,1.6183271822657106,0.3796550200804601,1.3163983045571386,0.3577704875604116,1.1084677130246385,0.2780987855568434,0.8916347886987596,0.30703919149345527,0.7657993363992256,0.30703919149345527,0.7657993363992256,0.30703919149345527,0.7657993363992256,0.30703919149345527,0.7657993363992256,0.30703919149345527,0.7657993363992256,0.30703919149345527,0.7657993363992256,0.30703919149345527,0.7657993363992256,0.30703919149345527,0.7657993363992256
270.5,476.0,205.5,-0.7071067811865475,-0.9955853078559427,-1.5448305555346118,-1.8438182929905098,-2.4623215609471254,-2.4623215609471254,-2.4623215609471254,-2.4623215609471254,-2.4623215609471254,-2.4623215609471254,-2.4623215609471254,-2.4623215609471254,0.2473446359773682,0.6060187611806074,0.18292317333751376,1.1562885953432742,0.27392939542804007,1.0059200405812054,0.27612148830922023,0.9572950092667732,0.29284742778959894,0.7798352021040018,0.29284742778959894,0.7798352021040018,0.29284742778959894,0.7798352021040018,0.29284742778959894,0.7798352021040018,0.29284742778959894,0.7798352021040018,0.29284742778959894,0.7798352021040018,0.29284742778959894,0.7798352021040018,0.29284742778959894,0.7798352021040018
275.0,489.75,214.75,0.7071067811865475,-0.00888862552610928,-0.6586564375352082,-1.1120706971834937,-1.5522097480846606,-1.6361824292983844,-1.6361824292983844,-1.6361824292983844,-1.6361824292983844,-1.6361824292983844,-1.6361824292983844,-1.6361824292983844,0.42358680825487416,0.4490523787998433,0.300924384944913,0.748795007156681,0.37673466737321887,0.9760450624245212,0.36868830446899153,0.9215715851614512,0.3225753982442184,0.7494655171270435,0.3225753982442184,0.7494655171270435,0.3225753982442184,0.7494655171270435,0.3225753982442184,0.7494655171270435,0.3225753982442184,0.7494655171270435,0.3225753982442184,0.7494655171270435,0.3225753982442184,0.7494655171270435,0.3225753982442184,0.7494655171270435
293.5,522.75,229.25,0.7071067811865476,1.0650454680932535,0.4016330138713584,-0.14025372512162068,-0.6868297559193461,-0.8064983814108362,-0.8064983814108362,-0.8064983814108362,-0.8064983814108362,-0.8064983814108362,-0.8064983814108362,-0.8064983814108362,0.43210263599576193,0.5683974308169024,0.6050737963708781,0.42385804215798734,0.48679823848613957,0.8659041649532856,0.5648233191205182,0.9765332907896643,0.45192979870719147,0.8013614058895935,0.4349680522158743,0.7699766961395789,0.4349680522158743,0.7699766961395789,0.4349680522158743,0.7699766961395789,0.4349680522158743,0.7699766961395789,0.4349680522158743,0.7699766961395789,0.4349680522158743,0.7699766961395789,0.4349680522158743,0.7699766961395789
293.0,526.25,233.25,0.7071067811865475,0.7704982454062729,1.05234640936323,0.2889029831111317,-0.3993143443292461,-0.5643677408600628,-0.5643677408600628,-0.5643677408600628,-0.5643677408600628,-0.5643677408600628,-0.5643677408600628,-0.5643677408600628,0.6811981658054588,0.7742571009391578,0.48743964142663554,0.5671354633879537,0.4607061229436776,0.701210427050732,0.4925086445183074,0.8220523015594159,0.4526685083184987,0.802443369317211,0.41989366124126004,0.7429441786163993,0.41989366124126004,0.7429441786163993,0.41989366124126004,0.7429441786163993,0.41989366124126004,0.7429441786163993,0.41989366124126004,0.7429441786163993,0.41989366124126004,0.7429441786163993,0.41989366124126004,0.7429441786163993
288.5,538.0,249.5,0.7071067811865475,1.1344447636679738,1.3528576036765103,1.3596179164550137,0.512276046619024,0.332001914167478,0.332001914167478,0.332001914167478,0.332001914167478,0.332001914167478,0.332001914167478,0.332001914167478,0.17547359045502506,0.15327457319578242,0.5001930521166389,0.7031553075640834,0.45489708220261865,0.5723355742807488,0.47562415906280914,0.8299438278567474,0.451666846479888,0.8037103121243332,0.41439957625546686,0.7231994206242555,0.41439957625546686,0.7231994206242555,0.41439957625546686,0.7231994206242555,0.41439957625546686,0.7231994206242555,0.41439957625546686,0.7231994206242555,0.41439957625546686,0.7231994206242555,0.41439957625546686,0.7231994206242555
309.0,565.25,256.25,0.7071067811865475,0.8387981000785505,1.1875333988613745,1.3997524768977174,0.9354584378052175,0.6902203322954702,0.6902203322954702,0.6902203322954702,0.6902203322954702,0.6902203322954702,0.6902203322954702,0.6902203322954702,0.31792226711526156,0.9700121895423655,0.3536971497116351,0.7374453825209972,0.38002988388216186,0.6293388474201436,0.41788635863031715,0.7923514017169888,0.5009136741541328,0.8442294983210653,0.4422816692530521,0.7442446477365895,0.4422816692530521,0.7442446477365895,0.4422816692530521,0.7442446477365895,0.4422816692530521,0.7442446477365895,0.4422816692530521,0.7442446477365895,0.4422816692530521,0.7442446477365895,0.4422816692530521,0.7442446477365895
317.0,567.75,250.75,-0.7071067811865476,-0.394496331986071,0.5880125583610123,0.9810038150757391,0.7896160035816809,0.3587554832992231,0.3587554832992231,0.3587554832992231,0.3587554832992231,0.3587554832992231,0.3587554832992231,0.3587554832992231,0.5189050480692133,0.507000840229689,0.37001400652741273,0.6861372577569613,0.44046629255112146,0.6225926517322863,0.40208798402745155,0.671011923565491,0.49672885391810945,0.8088974730389062,0.42908528386641237,0.7246476763145664,0.42908528386641237,0.7246476763145664,0.42908528386641237,0.7246476763145664,0.42908528386641237,0.7246476763145664,0.42908528386641237,0.7246476763145664,0.42908528386641237,0.7246476763145664,0.42908528386641237,0.7246476763145664
298.0,546.75,248.75,-0.7071067811865475,-0.8153680433034788,0.12215290871594277,0.6875231587940767,0.7082749755610814,0.23308635907032735,0.23308635907032735,0.23308635907032735,0.23308635907032735,0.23308635907032735,0.23308635907032735,0.23308635907032735,0.4648365669667739,0.9634042954460347,0.6959604988921859,1.0562968256285767,0.5052907313782108,0.7724478451352695,0.5260644557384756,0.71852923840918,0.5256373577669241,0.8718948338292971,0.44430727591855995,0.749293573172682,0.44430727591855995,0.749293573172682,0.44430727591855995,0.749293573172682,0.44430727591855995,0.749293573172682,0.44430727591855995,0.749293573172682,0.44430727591855995,0.749293573172682,0.44430727591855995,0.749293573172682
291.5,540.25,248.75,,-0.577350269189782,-0.6498936905719397,0.5181968355646491,0.7305698384054929,0.2274443795580716,0.2274443795580716,0.2274443795580716,0.2274443795580716,0.2274443795580716,0.2274443795580716,0.2274443795580716,0.28174320163160105,0.427950132697468,0.3311472210789031,0.6826420030451341,0.5283072750733249,0.7946570379997662,0.53164863254416,0.7096087388691577,0.48435185189683055,0.7969642110201732,0.43563525549232013,0.7362678419935392,0.43563525549232013,0.7362678419935392,0.43563525549232013,0.7362678419935392,0.43563525549232013,0.7362678419935392,0.43563525549232013,0.7362678419935392,0.43563525549232013,0.7362678419935392,0.43563525549232013,0.7362678419935392
301.0,544.5,243.5,-0.7071067811865476,-1.1547005383792999,-1.3295472770816457,-0.16251017735731946,0.40418243466532366,-0.07453833716390026,-0.1002315852817117,-0.1002315852817117,-0.1002315852817117,-0.1002315852817117,-0.1002315852817117,-0.1002315852817117,0.221751121112673,0.6106624171047794,0.3568656724016602,0.7381883075807412,0.5092739154088062,0.8091711559505541,0.5269961792718023,0.7203412156199591,0.47252708255579334,0.7928042230762158,0.4250631508900656,0.7238631142565619,0.4250631508900656,0.7238631142565619,0.4250631508900656,0.7238631142565619,0.4250631508900656,0.7238631142565619,0.4250631508900656,0.7238631142565619,0.4250631508900656,0.7238631142565619,0.4250631508900656,0.7238631142565619
317.0,560.25,243.25,-0.7071067811865475,-0.617130077080565,-1.0998533626601346,-0.512184240273655,0.35554846766225695,-0.05631387049235897,-0.11385284662633721,-0.11385284662633721,-0.11385284662633721,-0.11385284662633721,-0.11385284662633721,-0.11385284662633721,0.23638547045793773,0.23085384069454734,0.3240065775537509,0.6149123773807822,0.39012665543173786,0.7295165002445478,0.41949434224210114,0.6850137464672262,0.43429247675422994,0.7708436416069265,0.43477169138591804,0.7416296309929918,0.42439335313370247,0.7238367984061082,0.42439335313370247,0.7238367984061082,0.42439335313370247,0.7238367984061082,0.42439335313370247,0.7238367984061082,0.42439335313370247,0.7238367984061082,0.42439335313370247,0.7238367984061082
309.0,550.25,241.25,-0.7071067811865475,-1.1487535432794276,-1.1178219073936007,-1.3312718145422924,0.23749857234963306,-0.14543584966911594,-0.24034783359752973,-0.24034783359752973,-0.24034783359752973,-0.24034783359752973,-0.24034783359752973,-0.24034783359752973,0.5250457639389211,0.8799563155329458,0.371876283149093,0.6452262228219064,0.400609158248263,0.7318884364079188,0.44612518372925514,0.7122788660900105,0.4499180784415947,0.7587778152334133,0.4410339387882555,0.7509558784794834,0.4206954099022534,0.7160292191108827,0.4206954099022534,0.7160292191108827,0.4206954099022534,0.7160292191108827,0.4206954099022534,0.7160292191108827,0.4206954099022534,0.7160292191108827,0.4206954099022534,0.7160292191108827
303.5,544.5,241.0,-0.7071067811865475,-0.6757373783996754,-0.8174399626183769,-1.063120592338562,0.14181524429425515,-0.1056152254555469,-0.2518410436843696,-0.2518410436843696,-0.2518410436843696,-0.2518410436843696,-0.2518410436843696,-0.2518410436843696,0.08305782247274031,0.08348281541958336,0.39913447880199904,0.6869406898462989,0.30384215322504976,0.5740017717471521,0.4406585760695531,0.7152299896059956,0.46041727103124547,0.6536753212160554,0.43646970600344326,0.7531688969858916,0.4136520980496564,0.7049477080711333,0.4136520980496564,0.7049477080711333,0.4136520980496564,0.7049477080711333,0.4136520980496564,0.7049477080711333,0.4136520980496564,0.7049477080711333,0.4136520980496564,0.7049477080711333
304.5,552.75,248.25,0.7071067811865476,1.1541678045385229,1.6482052944655878,0.6669154610853147,0.5505771727996309,0.4434442993116688,0.24079646423750287,0.24079646423750287,0.24079646423750287,0.24079646423750287,0.24079646423750287,0.24079646423750287,0.2873739998639515,0.23678232035269797,0.2748952240832871,0.23495035283595897,0.30162822031984027,0.5282271754192656,0.3303176924391064,0.5872219084829958,0.4517318276345894,0.6219438650951655,0.43828085224921914,0.7469093273000177,0.4070373376823319,0.6901635902473476,0.4070373376823319,0.6901635902473476,0.4070373376823319,0.6901635902473476,0.4070373376823319,0.6901635902473476,0.4070373376823319,0.6901635902473476,0.4070373376823319,0.6901635902473476
307.0,557.25,250.25,0.7071067811865475,0.7704982454062844,1.2931367577225075,1.2329419852881307,0.7142097487571777,0.706474900325427,0.3728214475972009,0.3728214475972009,0.3728214475972009,0.3728214475972009,0.3728214475972009,0.3728214475972009,0.07869157326322428,0.055173967682200835,0.21001947105956273,0.21935398185316815,0.30181427622158474,0.4869627453659368,0.3338048993796673,0.565819098319151,0.4445590404956247,0.62111911443786,0.4369511540696753,0.7271979696509815,0.39917557224389255,0.6762540473443568,0.39917557224389255,0.6762540473443568,0.39917557224389255,0.6762540473443568,0.39917557224389255,0.6762540473443568,0.39917557224389255,0.6762540473443568,0.39917557224389255,0.6762540473443568
319.5,559.5,240.0,-0.7071067811865476,-1.1349746649165282,-0.8769698929462948,-1.1389062527636018,-0.9525626715469583,-0.025236711188578554,-0.34935129670101417,-0.34935129670101417,-0.34935129670101417,-0.34935129670101417,-0.34935129670101417,-0.34935129670101417,0.04606086010223539,0.3648837914686634,0.08921348210258054,0.3228172181535489,0.21588055794701,0.4103593239123329,0.24798515416418485,0.4794352363005543,0.3516398870746597,0.5785237971445926,0.43284991679736806,0.732513217423165,0.3914395193951867,0.6715028666460169,0.3914395193951867,0.6715028666460169,0.3914395193951867,0.6715028666460169,0.3914395193951867,0.6715028666460169,0.3914395193951867,0.6715028666460169,0.3914395193951867,0.6715028666460169
339.0,572.75,233.75,-0.7071067811865475,-0.9103186673101069,-1.3338854208207427,-1.7509109909394458,-2.022911919913112,-0.4564467471162267,-0.7790469210156177,-0.7790469210156177,-0.7790469210156177,-0.7790469210156177,-0.7790469210156177,-0.7790469210156177,0.22050530336576846,0.22804935717434394,0.16449423032567748,0.42297218558824407,0.2028455925451762,0.49920181067870933,0.2514804508659603,0.5112999507814772,0.3607238847809839,0.6226013362124495,0.4036966567293172,0.6891761222924975,0.3891326795813532,0.67832394844314,0.3891326795813532,0.67832394844314,0.3891326795813532,0.67832394844314,0.3891326795813532,0.67832394844314,0.3891326795813532,0.67832394844314,0.3891326795813532,0.67832394844314
358.5,591.75,233.25,-0.7071067811865475,-0.6425434242425402,-0.9895962585150061,-1.3442020966496446,-1.6702950495592728,-0.44872919400534805,-0.7931748953902619,-0.7931748953902619,-0.7931748953902619,-0.7931748953902619,-0.7931748953902619,-0.7931748953902619,0.10654101474551529,0.039407958267780055,0.23589042005811411,0.17238046473222182,0.18715905703681973,0.43015058959205454,0.29016637990232463,0.5518281156540111,0.3734807455919124,0.6378853105482483,0.40473656137564107,0.6971028676837816,0.3918898238926197,0.6811023953694935,0.3918898238926197,0.6811023953694935,0.3918898238926197,0.6811023953694935,0.3918898238926197,0.6811023953694935,0.3918898238926197,0.6811023953694935,0.3918898238926197,0.6811023953694935
369.5,598.0,228.5,-0.7071067811865475,-1.150394617086158,-1.031435178096579,-1.4763654218264974,-1.9518098362410334,-0.7822555966047668,-1.099644198501463,-1.099644198501463,-1.099644198501463,-1.099644198501463,-1.099644198501463,-1.099644198501463,0.253812269089582,0.30126389408449433,0.18024102207829124,0.26354647410461074,0.19252253465131317,0.34108385232528204,0.2656901240401563,0.5205776922992212,0.3133136611201418,0.5897737869895571,0.3731554395957171,0.6723746968643957,0.38544945548254134,0.6716933549001562,0.38544945548254134,0.6716933549001562,0.38544945548254134,0.6716933549001562,0.38544945548254134,0.6716933549001562,0.38544945548254134,0.6716933549001562,0.38544945548254134,0.6716933549001562
355.0,591.5,236.5,0.7071067811865475,0.9320546490018221,0.49386138410767544,-0.3248067201732087,-0.7047064109814594,-0.12773124132834324,-0.5059591530518002,-0.5059591530518002,-0.5059591530518002,-0.5059591530518002,-0.5059591530518002,-0.5059591530518002,0.24056751837871423,0.7849131634254205,0.34962111544570307,0.7930172777139117,0.2718656094117881,0.6462992577541227,0.2428619570955105,0.5679773482048395,0.3205657970221177,0.6315607779944822,0.3775756446043902,0.6785577102778306,0.3816245034080339,0.6761356831061283,0.3816245034080339,0.6761356831061283,0.3816245034080339,0.6761356831061283,0.3816245034080339,0.6761356831061283,0.3816245034080339,0.6761356831061283,0.3816245034080339,0.6761356831061283
322.5,579.25,256.75,0.7071067811865475,1.1102766729033688,1.7266039761110745,1.6119659751139106,1.892362173848008,1.326365011028635,0.9601972388895724,0.9601972388895724,0.9601972388895724,0.9601972388895724,0.9601972388895724,0.9601972388895724,0.11045927067978067,0.5871454781681232,0.25383313942740593,0.9735456508083046,0.36051571121641635,1.0598075257312645,0.2771249107631585,0.827224679678048,0.2834139982380983,0.7144234842934493,0.39289869867176563,0.7053480228694512,0.38196390888564424,0.7235901843063836,0.38196390888564424,0.7235901843063836,0.38196390888564424,0.7235901843063836,0.38196390888564424,0.7235901843063836,0.38196390888564424,0.7235901843063836,0.38196390888564424,0.7235901843063836
303.5,535.5,232.0,-0.7071067811865476,-0.7395441611851487,-0.4825927082526249,-0.7034454373068998,-1.0800641475393866,-0.8560333742169857,-0.8468142789939156,-0.8468142789939156,-0.8468142789939156,-0.8468142789939156,-0.8468142789939156,-0.8468142789939156,0.6153377273391892,0.3663221070772132,0.5530590840948236,0.419402217402626,0.6477707683964017,0.9907892404415899,0.5370738421867121,0.911600288587559,0.4504430925173348,0.7629233416346153,0.487995477550887,0.7264763918599216,0.4349085484612727,0.7349836951301825,0.4349085484612727,0.7349836951301825,0.4349085484612727,0.7349836951301825,0.4349085484612727,0.7349836951301825,0.4349085484612727,0.7349836951301825,0.4349085484612727,0.7349836951301825
280.5,504.75,224.25,-0.7071067811865476,-0.790384578566362,-0.8970685436717993,-1.1638824508168693,-1.6337030863337925,-1.8239247587080691,-1.33156799028832,-1.362104193413718,-1.362104193413718,-1.362104193413718,-1.362104193413718,-1.362104193413718,0.20323633448431938,0.18934067953147546,0.44338586819101616,0.2590779835976415,0.5566994523384475,0.7550795084902288,0.6076102539128582,1.0049796448623811,0.5129746036528096,0.824892597879692,0.5271822737072934,0.7788818976998714,0.4570375762891451,0.756289573937978,0.4570375762891451,0.756289573937978,0.4570375762891451,0.756289573937978,0.4570375762891451,0.756289573937978,0.4570375762891451,0.756289573937978,0.4570375762891451,0.756289573937978
285.0,498.25,213.25,-0.7071067811865476,-1.0525205086392242,-1.1952555408547592,-1.5460523966109563,-2.0539810783548043,-2.500354619256589,-1.9423915815355426,-2.0070807579944043,-2.0070807579944043,-2.0070807579944043,-2.0070807579944043,-2.0070807579944043,0.5000198307084566,1.0307366360996442,0.511824863482938,0.7759327852446832,0.46418229932465255,0.6616010845486728,0.5992628503138933,0.9695638941354958,0.4867153922346562,0.7860194488120782,0.4721412711633683,0.7443204105875292,0.45783924655029773,0.7571565868066737,0.45148431001197853,0.7459779899687089,0.45148431001197853,0.7459779899687089,0.45148431001197853,0.7459779899687089,0.45148431001197853,0.7459779899687089,0.45148431001197853,0.7459779899687089
285.0,491.5,206.5,-0.7071067811865475,-0.9115194578950598,-1.026544495189036,-1.4661159224914375,-1.9599294006112544,-2.4928367084026477,-2.1639354422175083,-2.2596461690754586,-2.2596461690754586,-2.2596461690754586,-2.2596461690754586,-2.2596461690754586,0.007517967162450241,0.18007976727789096,0.4052301553966001,0.7785593199524574,0.4555460769609227,0.7536403450036805,0.5499471593611895,0.8568241385947377,0.48535331198017906,0.7815654175261275,0.47272940622869086,0.7443044807041785,0.458899107715912,0.757076407431465,0.4462482318391835,0.7352820554493003,0.4462482318391835,0.7352820554493003,0.4462482318391835,0.7352820554493003,0.4462482318391835,0.7352820554493003,0.4462482318391835,0.7352820554493003
288.0,489.0,201.0,-0.7071067811865476,-0.9643143844517414,-1.133932968160739,-1.327511589968648,-1.8085563813235916,-2.3439168814371785,-2.267521252646839,-2.3744006956691086,-2.3744006956691086,-2.3744006956691086,-2.3744006956691086,-2.3744006956691086,0.09497388291854286,0.11815760168759852,0.07466613571452003,0.12938868576349657,0.49995822240892757,0.6755424810805248,0.454395755091802,0.7354471767135036,0.48540670774574185,0.7818199128416948,0.4638097252479579,0.7430881776261293,0.4536257040556753,0.7550575007286187,0.44012170123118605,0.7252817739539396,0.44012170123118605,0.7252817739539396,0.44012170123118605,0.7252817739539396,0.44012170123118605,0.7252817739539396,0.44012170123118605,0.7252817739539396
295.5,494.75,199.25,-0.7071067811865476,-0.7929823205461523,-0.9415555130229355,-1.0982548139496726,-1.5658214817744525,-2.090114998372411,-2.1655013903324707,-2.2724617488286722,-2.2724617488286722,-2.2724617488286722,-2.2724617488286722,-2.2724617488286722,0.18908646546539828,0.17415938165411649,0.20450265799644124,0.207959874178256,0.40625106712537873,0.648816462808865,0.4576336781807615,0.7229159640752513,0.4822586441080649,0.7919425453771459,0.4237772439990577,0.7049785601457488,0.4550925962023579,0.7547652776004082,0.4354409496475601,0.7178782280062791,0.4354409496475601,0.7178782280062791,0.4354409496475601,0.7178782280062791,0.4354409496475601,0.7178782280062791,0.4354409496475601,0.7178782280062791
